order_id,customers_name,phone,email,city,state,product_name,brand_name,category_name,store_name,staffs_name,order_status,order_date,required_date,shipped_date,quantity,list_price,discount,total,month,cepat_kirim,on_time,discount_group,segmentasi_product
1287,Justina Long,No Number,justina.long@aol.com,South El Monte,CA,Electra Townie 3i EQ (20-inch) - Boys',Electra,Children Bicycles,Santa Cruz Bikes,Genna Serrano,4,2017-12-07,2017-12-10,2017-12-09,2,489.99,0.05,930.98,2017-12,2.0,True,Low,cheap
1352,Nicola Knight,No Number,nicola.knight@aol.com,Scarsdale,NY,Electra Townie 3i EQ (20-inch) - Boys',Electra,Children Bicycles,Baldwin Bikes,Marcelene Boyer,4,2018-01-16,2018-01-18,2018-01-18,1,489.99,0.05,465.49,2018-01,2.0,True,Low,cheap
1469,Alisia Albert,No Number,alisia.albert@gmail.com,Garland,TX,Electra Townie 3i EQ (20-inch) - Boys',Electra,Children Bicycles,Rowlett Bikes,Kali Vargas,4,2018-03-27,2018-03-28,2018-03-30,2,489.99,0.05,930.98,2018-03,3.0,False,Low,cheap
1478,Cyndi Bush,No Number,cyndi.bush@gmail.com,Elmhurst,NY,Electra Townie 3i EQ (20-inch) - Boys',Electra,Children Bicycles,Baldwin Bikes,Marcelene Boyer,4,2018-03-31,2018-04-02,2018-04-02,2,489.99,0.1,881.98,2018-03,2.0,True,Medium,cheap
1521,Saturnina Garner,No Number,saturnina.garner@gmail.com,Glendora,CA,Electra Townie 3i EQ (20-inch) - Boys',Electra,Children Bicycles,Santa Cruz Bikes,Genna Serrano,1,2018-04-12,2018-04-12,,1,489.99,0.2,391.99,2018-04,,False,High,cheap
706,Roy Chan,No Number,roy.chan@hotmail.com,Pomona,CA,Surly Big Dummy Frameset,Surly,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland,4,2017-02-09,2017-02-12,2017-02-10,1,999.99,0.1,899.99,2017-02,1.0,True,Medium,mid
758,Kattie Stevenson,No Number,kattie.stevenson@aol.com,Helotes,TX,Surly Big Dummy Frameset,Surly,Mountain Bikes,Rowlett Bikes,Layla Terrell,4,2017-03-06,2017-03-08,2017-03-07,1,999.99,0.07,929.99,2017-03,1.0,True,Medium,mid
832,Karl Stephens,No Number,karl.stephens@gmail.com,Rockville Centre,NY,Surly Big Dummy Frameset,Surly,Mountain Bikes,Baldwin Bikes,Venita Daniel,4,2017-04-11,2017-04-12,2017-04-12,1,999.99,0.07,929.99,2017-04,1.0,True,Medium,mid
840,Collene Roman,No Number,collene.roman@aol.com,Wappingers Falls,NY,Surly Big Dummy Frameset,Surly,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,4,2017-04-15,2017-04-16,2017-04-16,1,999.99,0.07,929.99,2017-04,1.0,True,Medium,mid
874,Trena Hudson,No Number,trena.hudson@hotmail.com,Monroe,NY,Surly Big Dummy Frameset,Surly,Mountain Bikes,Baldwin Bikes,Venita Daniel,4,2017-05-04,2017-05-05,2017-05-06,2,999.99,0.05,1899.98,2017-05,2.0,False,Low,mid
977,Alfredo Dodson,No Number,alfredo.dodson@hotmail.com,Depew,NY,Surly Big Dummy Frameset,Surly,Mountain Bikes,Baldwin Bikes,Venita Daniel,4,2017-06-26,2017-06-28,2017-06-27,1,999.99,0.05,949.99,2017-06,1.0,True,Low,mid
989,Deandrea Vega,(914) 818-7312,deandrea.vega@gmail.com,Yonkers,NY,Surly Big Dummy Frameset,Surly,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,4,2017-07-02,2017-07-04,2017-07-03,1,999.99,0.1,899.99,2017-07,1.0,True,Medium,mid
1030,Crystle Gilliam,No Number,crystle.gilliam@yahoo.com,Smithtown,NY,Surly Big Dummy Frameset,Surly,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,4,2017-07-29,2017-07-30,2017-07-31,1,999.99,0.05,949.99,2017-07,2.0,False,Low,mid
1031,Shea Howell,No Number,shea.howell@msn.com,South El Monte,CA,Surly Big Dummy Frameset,Surly,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland,4,2017-07-30,2017-08-01,2017-08-02,2,999.99,0.2,1599.98,2017-07,3.0,False,High,mid
1033,Soledad Moses,No Number,soledad.moses@yahoo.com,Jackson Heights,NY,Surly Big Dummy Frameset,Surly,Mountain Bikes,Baldwin Bikes,Venita Daniel,4,2017-07-30,2017-07-31,2017-08-02,2,999.99,0.07,1859.98,2017-07,3.0,False,Medium,mid
1040,Mellisa Griffin,No Number,mellisa.griffin@msn.com,Los Banos,CA,Surly Big Dummy Frameset,Surly,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland,4,2017-08-04,2017-08-07,2017-08-05,2,999.99,0.07,1859.98,2017-08,1.0,True,Medium,mid
1186,Karole Alvarez,No Number,karole.alvarez@gmail.com,East Northport,NY,Surly Big Dummy Frameset,Surly,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,4,2017-10-14,2017-10-16,2017-10-15,1,999.99,0.2,799.99,2017-10,1.0,True,High,mid
1193,Adrien Hunter,No Number,adrien.hunter@yahoo.com,Rego Park,NY,Surly Big Dummy Frameset,Surly,Mountain Bikes,Baldwin Bikes,Venita Daniel,4,2017-10-17,2017-10-19,2017-10-19,1,999.99,0.05,949.99,2017-10,2.0,True,Low,mid
1242,Rolanda Larsen,No Number,rolanda.larsen@yahoo.com,Woodhaven,NY,Surly Big Dummy Frameset,Surly,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,4,2017-11-11,2017-11-12,2017-11-12,1,999.99,0.07,929.99,2017-11,1.0,True,Medium,mid
1267,Clare Neal,No Number,clare.neal@msn.com,Mahopac,NY,Surly Big Dummy Frameset,Surly,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,4,2017-11-25,2017-11-26,2017-11-26,1,999.99,0.07,929.99,2017-11,1.0,True,Medium,mid
1287,Justina Long,No Number,justina.long@aol.com,South El Monte,CA,Surly Big Dummy Frameset,Surly,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,4,2017-12-07,2017-12-10,2017-12-09,2,999.99,0.2,1599.98,2017-12,2.0,True,High,mid
1311,Nicolas Carlson,No Number,nicolas.carlson@yahoo.com,Saint Albans,NY,Surly Big Dummy Frameset,Surly,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,4,2017-12-24,2017-12-26,2017-12-27,2,999.99,0.1,1799.98,2017-12,3.0,False,Medium,mid
1323,Queenie Vance,No Number,queenie.vance@gmail.com,Ozone Park,NY,Surly Big Dummy Frameset,Surly,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,4,2017-12-31,2018-01-01,2018-01-01,2,999.99,0.07,1859.98,2017-12,1.0,True,Medium,mid
1362,Gilberto Parsons,No Number,gilberto.parsons@gmail.com,Middle Village,NY,Surly Big Dummy Frameset,Surly,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,4,2018-01-23,2018-01-24,2018-01-25,2,999.99,0.2,1599.98,2018-01,2.0,False,High,mid
1390,Tenisha Lyons,No Number,tenisha.lyons@aol.com,Amityville,NY,Surly Big Dummy Frameset,Surly,Mountain Bikes,Baldwin Bikes,Venita Daniel,4,2018-02-12,2018-02-13,2018-02-13,2,999.99,0.05,1899.98,2018-02,1.0,True,Low,mid
1515,Elinore Aguilar,No Number,elinore.aguilar@msn.com,San Angelo,TX,Surly Big Dummy Frameset,Surly,Mountain Bikes,Rowlett Bikes,Layla Terrell,1,2018-04-10,2018-04-10,,2,999.99,0.2,1599.98,2018-04,,False,High,mid
708,Shara Pope,No Number,shara.pope@msn.com,Ridgecrest,CA,Trek Session DH 27.5 Carbon Frameset,Trek,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland,4,2017-02-10,2017-02-12,2017-02-11,2,469.99,0.2,751.98,2017-02,1.0,True,High,cheap
737,Lanie Dunn,No Number,lanie.dunn@gmail.com,North Tonawanda,NY,Trek Session DH 27.5 Carbon Frameset,Trek,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,4,2017-02-27,2017-03-01,2017-02-28,1,469.99,0.2,375.99,2017-02,1.0,True,High,cheap
799,Paul Lester,No Number,paul.lester@gmail.com,Vista,CA,Trek Session DH 27.5 Carbon Frameset,Trek,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,4,2017-03-27,2017-03-28,2017-03-29,2,469.99,0.05,892.98,2017-03,2.0,False,Low,cheap
865,Marcell Barrett,No Number,marcell.barrett@gmail.com,Astoria,NY,Trek Session DH 27.5 Carbon Frameset,Trek,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,4,2017-04-29,2017-05-02,2017-05-01,1,469.99,0.05,446.49,2017-04,2.0,True,Low,cheap
945,Loreta Johnston,No Number,loreta.johnston@yahoo.com,Spring Valley,NY,Trek Session DH 27.5 Carbon Frameset,Trek,Mountain Bikes,Baldwin Bikes,Venita Daniel,4,2017-06-14,2017-06-15,2017-06-16,2,469.99,0.05,892.98,2017-06,2.0,False,Low,cheap
991,Hermila Mckay,No Number,hermila.mckay@yahoo.com,Coachella,CA,Trek Session DH 27.5 Carbon Frameset,Trek,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland,4,2017-07-06,2017-07-07,2017-07-09,1,469.99,0.2,375.99,2017-07,3.0,False,High,cheap
1003,Marlo Jefferson,No Number,marlo.jefferson@gmail.com,Niagara Falls,NY,Trek Session DH 27.5 Carbon Frameset,Trek,Mountain Bikes,Baldwin Bikes,Venita Daniel,4,2017-07-14,2017-07-16,2017-07-16,2,469.99,0.05,892.98,2017-07,2.0,True,Low,cheap
1092,Ronna Butler,No Number,ronna.butler@gmail.com,Encino,CA,Trek Session DH 27.5 Carbon Frameset,Trek,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland,4,2017-08-25,2017-08-28,2017-08-27,1,469.99,0.05,446.49,2017-08,2.0,True,Low,cheap
1239,Nakisha Clay,No Number,nakisha.clay@gmail.com,Port Washington,NY,Trek Session DH 27.5 Carbon Frameset,Trek,Mountain Bikes,Baldwin Bikes,Venita Daniel,4,2017-11-09,2017-11-10,2017-11-11,2,469.99,0.1,845.98,2017-11,2.0,False,Medium,cheap
1321,Carline Collier,(559) 810-6070,carline.collier@msn.com,Fresno,CA,Trek Session DH 27.5 Carbon Frameset,Trek,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,4,2017-12-30,2017-12-31,2017-12-31,1,469.99,0.1,422.99,2017-12,1.0,True,Medium,cheap
1593,Genoveva Baldwin,No Number,genoveva.baldwin@msn.com,Port Washington,NY,Trek Session DH 27.5 Carbon Frameset,Trek,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,1,2018-04-27,2018-04-27,,1,469.99,0.07,437.09,2018-04,,False,Medium,cheap
712,Marquerite Dawson,No Number,marquerite.dawson@gmail.com,Garland,TX,Haro SR 1.1,Haro,Mountain Bikes,Rowlett Bikes,Layla Terrell,4,2017-02-13,2017-02-14,2017-02-16,2,539.99,0.2,863.98,2017-02,3.0,False,High,cheap
818,Claris Santiago,No Number,claris.santiago@msn.com,Newburgh,NY,Haro SR 1.1,Haro,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,4,2017-04-04,2017-04-07,2017-04-07,2,539.99,0.07,1004.38,2017-04,3.0,True,Medium,cheap
883,Sheree Pena,No Number,sheree.pena@yahoo.com,Staten Island,NY,Haro SR 1.1,Haro,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,4,2017-05-11,2017-05-13,2017-05-14,1,539.99,0.05,512.99,2017-05,3.0,False,Low,cheap
919,Tajuana Riddle,No Number,tajuana.riddle@hotmail.com,Bayside,NY,Haro SR 1.1,Haro,Mountain Bikes,Baldwin Bikes,Venita Daniel,4,2017-05-30,2017-05-31,2017-05-31,1,539.99,0.1,485.99,2017-05,1.0,True,Medium,cheap
936,Mellisa Farley,No Number,mellisa.farley@yahoo.com,Central Islip,NY,Haro SR 1.1,Haro,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,4,2017-06-10,2017-06-13,2017-06-12,1,539.99,0.07,502.19,2017-06,2.0,True,Medium,cheap
945,Loreta Johnston,No Number,loreta.johnston@yahoo.com,Spring Valley,NY,Haro SR 1.1,Haro,Mountain Bikes,Baldwin Bikes,Venita Daniel,4,2017-06-14,2017-06-15,2017-06-16,2,539.99,0.1,971.98,2017-06,2.0,False,Medium,cheap
947,Myesha Burgess,No Number,myesha.burgess@gmail.com,Campbell,CA,Haro SR 1.1,Haro,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,4,2017-06-15,2017-06-18,2017-06-17,1,539.99,0.07,502.19,2017-06,2.0,True,Medium,cheap
1009,Patsy Russo,No Number,patsy.russo@gmail.com,Rowlett,TX,Haro SR 1.1,Haro,Mountain Bikes,Rowlett Bikes,Kali Vargas,4,2017-07-16,2017-07-19,2017-07-19,1,539.99,0.07,502.19,2017-07,3.0,True,Medium,cheap
1128,Sherilyn Wilcox,No Number,sherilyn.wilcox@gmail.com,Ossining,NY,Haro SR 1.1,Haro,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,4,2017-09-15,2017-09-17,2017-09-16,1,539.99,0.05,512.99,2017-09,1.0,True,Low,cheap
1139,Marjory Leonard,No Number,marjory.leonard@msn.com,Apple Valley,CA,Haro SR 1.1,Haro,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland,4,2017-09-21,2017-09-22,2017-09-23,2,539.99,0.1,971.98,2017-09,2.0,False,Medium,cheap
1164,Lillia Gillespie,No Number,lillia.gillespie@hotmail.com,Rego Park,NY,Haro SR 1.1,Haro,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,4,2017-10-01,2017-10-02,2017-10-03,2,539.99,0.05,1025.98,2017-10,2.0,False,Low,cheap
1227,Sharie Whitaker,No Number,sharie.whitaker@hotmail.com,Merrick,NY,Haro SR 1.1,Haro,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,4,2017-11-04,2017-11-07,2017-11-06,1,539.99,0.07,502.19,2017-11,2.0,True,Medium,cheap
1243,Jacalyn Barnett,No Number,jacalyn.barnett@gmail.com,Maspeth,NY,Haro SR 1.1,Haro,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,4,2017-11-11,2017-11-13,2017-11-14,1,539.99,0.07,502.19,2017-11,3.0,False,Medium,cheap
1256,Everett Vega,No Number,everett.vega@yahoo.com,Holbrook,NY,Haro SR 1.1,Haro,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,4,2017-11-19,2017-11-20,2017-11-22,2,539.99,0.2,863.98,2017-11,3.0,False,High,cheap
1294,Angele Castro,No Number,angele.castro@yahoo.com,Palos Verdes Peninsula,CA,Haro SR 1.1,Haro,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland,4,2017-12-11,2017-12-13,2017-12-14,1,539.99,0.05,512.99,2017-12,3.0,False,Low,cheap
1575,Moses Pope,No Number,moses.pope@yahoo.com,Lawndale,CA,Haro SR 1.1,Haro,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,2,2018-04-23,2018-04-23,,1,539.99,0.07,502.19,2018-04,,False,Medium,cheap
712,Marquerite Dawson,No Number,marquerite.dawson@gmail.com,Garland,TX,Sun Bicycles Spider 3i,Sun Bicycles,Mountain Bikes,Rowlett Bikes,Layla Terrell,4,2017-02-13,2017-02-14,2017-02-16,1,832.99,0.2,666.39,2017-02,3.0,False,High,mid
748,Maryalice Henry,No Number,maryalice.henry@msn.com,Richardson,TX,Sun Bicycles Spider 3i,Sun Bicycles,Mountain Bikes,Rowlett Bikes,Kali Vargas,4,2017-03-03,2017-03-05,2017-03-04,2,832.99,0.2,1332.78,2017-03,1.0,True,High,mid
776,Yu Mcdonald,No Number,yu.mcdonald@aol.com,Ossining,NY,Sun Bicycles Spider 3i,Sun Bicycles,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,4,2017-03-13,2017-03-15,2017-03-16,1,832.99,0.1,749.69,2017-03,3.0,False,Medium,mid
891,Aimee Merritt,No Number,aimee.merritt@yahoo.com,Flushing,NY,Sun Bicycles Spider 3i,Sun Bicycles,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,4,2017-05-15,2017-05-18,2017-05-16,2,832.99,0.1,1499.38,2017-05,1.0,True,Medium,mid
934,Corrina Sawyer,(248) 370-1364,corrina.sawyer@yahoo.com,Troy,NY,Sun Bicycles Spider 3i,Sun Bicycles,Mountain Bikes,Baldwin Bikes,Venita Daniel,4,2017-06-09,2017-06-10,2017-06-12,2,832.99,0.05,1582.68,2017-06,3.0,False,Low,mid
942,Carter Bentley,No Number,carter.bentley@yahoo.com,Carmel,NY,Sun Bicycles Spider 3i,Sun Bicycles,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,4,2017-06-13,2017-06-16,2017-06-15,2,832.99,0.07,1549.36,2017-06,2.0,True,Medium,mid
981,Cecilia Camacho,No Number,cecilia.camacho@yahoo.com,Desoto,TX,Sun Bicycles Spider 3i,Sun Bicycles,Mountain Bikes,Rowlett Bikes,Kali Vargas,4,2017-06-26,2017-06-29,2017-06-28,1,832.99,0.1,749.69,2017-06,2.0,True,Medium,mid
988,Honey Camacho,No Number,honey.camacho@gmail.com,Bayside,NY,Sun Bicycles Spider 3i,Sun Bicycles,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,4,2017-07-02,2017-07-04,2017-07-05,1,832.99,0.2,666.39,2017-07,3.0,False,High,mid
1028,Cheree Hale,No Number,cheree.hale@yahoo.com,Oswego,NY,Sun Bicycles Spider 3i,Sun Bicycles,Mountain Bikes,Baldwin Bikes,Venita Daniel,4,2017-07-27,2017-07-28,2017-07-30,2,832.99,0.1,1499.38,2017-07,3.0,False,Medium,mid
1047,Merlene Vinson,No Number,merlene.vinson@gmail.com,Euless,TX,Sun Bicycles Spider 3i,Sun Bicycles,Mountain Bikes,Rowlett Bikes,Kali Vargas,3,2017-08-08,2017-08-08,,1,832.99,0.05,791.34,2017-08,,False,Low,mid
1097,Whitley Cannon,No Number,whitley.cannon@msn.com,Coram,NY,Sun Bicycles Spider 3i,Sun Bicycles,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,4,2017-08-27,2017-08-30,2017-08-28,2,832.99,0.05,1582.68,2017-08,1.0,True,Low,mid
1105,Margret Barnett,No Number,margret.barnett@gmail.com,Forney,TX,Sun Bicycles Spider 3i,Sun Bicycles,Mountain Bikes,Rowlett Bikes,Kali Vargas,4,2017-09-01,2017-09-04,2017-09-03,2,832.99,0.07,1549.36,2017-09,2.0,True,Medium,mid
1155,Julia Joyner,No Number,julia.joyner@msn.com,Astoria,NY,Sun Bicycles Spider 3i,Sun Bicycles,Mountain Bikes,Baldwin Bikes,Venita Daniel,4,2017-09-30,2017-10-01,2017-10-01,1,832.99,0.07,774.68,2017-09,1.0,True,Medium,mid
1182,Tempie Jacobson,No Number,tempie.jacobson@hotmail.com,Smithtown,NY,Sun Bicycles Spider 3i,Sun Bicycles,Mountain Bikes,Baldwin Bikes,Venita Daniel,4,2017-10-13,2017-10-14,2017-10-16,1,832.99,0.1,749.69,2017-10,3.0,False,Medium,mid
1210,Andria Rivers,No Number,andria.rivers@aol.com,Amarillo,TX,Sun Bicycles Spider 3i,Sun Bicycles,Mountain Bikes,Rowlett Bikes,Kali Vargas,4,2017-10-26,2017-10-27,2017-10-29,2,832.99,0.05,1582.68,2017-10,3.0,False,Low,mid
1407,Georgetta Hardin,No Number,georgetta.hardin@aol.com,Canandaigua,NY,Sun Bicycles Spider 3i,Sun Bicycles,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,3,2018-02-26,2018-02-26,,1,832.99,0.2,666.39,2018-02,,False,High,mid
1454,Fairy Robinson,No Number,fairy.robinson@msn.com,Liverpool,NY,Sun Bicycles Spider 3i,Sun Bicycles,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,4,2018-03-20,2018-03-21,2018-03-22,2,832.99,0.1,1499.38,2018-03,2.0,False,Medium,mid
713,Michel Blankenship,No Number,michel.blankenship@msn.com,Forney,TX,Haro Shredder 20 Girls,Haro,Children Bicycles,Rowlett Bikes,Kali Vargas,4,2017-02-13,2017-02-14,2017-02-15,2,209.99,0.2,335.98,2017-02,2.0,False,High,cheap
716,Elma Molina,No Number,elma.molina@msn.com,New Rochelle,NY,Haro Shredder 20 Girls,Haro,Children Bicycles,Baldwin Bikes,Marcelene Boyer,4,2017-02-15,2017-02-17,2017-02-18,2,209.99,0.07,390.58,2017-02,3.0,False,Medium,cheap
717,Tereasa Bird,No Number,tereasa.bird@aol.com,Ronkonkoma,NY,Haro Shredder 20 Girls,Haro,Children Bicycles,Baldwin Bikes,Marcelene Boyer,4,2017-02-15,2017-02-18,2017-02-17,1,209.99,0.2,167.99,2017-02,2.0,True,High,cheap
759,Susann Bass,No Number,susann.bass@msn.com,Commack,NY,Haro Shredder 20 Girls,Haro,Children Bicycles,Baldwin Bikes,Venita Daniel,4,2017-03-07,2017-03-09,2017-03-08,2,209.99,0.05,398.98,2017-03,1.0,True,Low,cheap
789,Latricia Lindsey,No Number,latricia.lindsey@hotmail.com,Yorktown Heights,NY,Haro Shredder 20 Girls,Haro,Children Bicycles,Baldwin Bikes,Marcelene Boyer,4,2017-03-19,2017-03-20,2017-03-20,2,209.99,0.07,390.58,2017-03,1.0,True,Medium,cheap
806,Winfred Harris,No Number,winfred.harris@msn.com,East Meadow,NY,Haro Shredder 20 Girls,Haro,Children Bicycles,Baldwin Bikes,Venita Daniel,4,2017-03-30,2017-03-31,2017-03-31,2,209.99,0.1,377.98,2017-03,1.0,True,Medium,cheap
848,Rudolf Moran,No Number,rudolf.moran@gmail.com,Maspeth,NY,Haro Shredder 20 Girls,Haro,Children Bicycles,Baldwin Bikes,Venita Daniel,4,2017-04-18,2017-04-20,2017-04-20,1,209.99,0.07,195.29,2017-04,2.0,True,Medium,cheap
851,Gabriella Jones,No Number,gabriella.jones@hotmail.com,Mount Vernon,NY,Haro Shredder 20 Girls,Haro,Children Bicycles,Baldwin Bikes,Marcelene Boyer,4,2017-04-20,2017-04-21,2017-04-22,1,209.99,0.05,199.49,2017-04,2.0,False,Low,cheap
855,Kermit Hyde,No Number,kermit.hyde@hotmail.com,Patchogue,NY,Haro Shredder 20 Girls,Haro,Children Bicycles,Baldwin Bikes,Marcelene Boyer,4,2017-04-22,2017-04-23,2017-04-25,2,209.99,0.2,335.98,2017-04,3.0,False,High,cheap
863,Nathanael Bradley,No Number,nathanael.bradley@aol.com,Amsterdam,NY,Haro Shredder 20 Girls,Haro,Children Bicycles,Baldwin Bikes,Venita Daniel,4,2017-04-28,2017-04-30,2017-05-01,2,209.99,0.1,377.98,2017-04,3.0,False,Medium,cheap
1019,Edra Fitzgerald,No Number,edra.fitzgerald@msn.com,Central Islip,NY,Haro Shredder 20 Girls,Haro,Children Bicycles,Baldwin Bikes,Venita Daniel,4,2017-07-22,2017-07-23,2017-07-24,2,209.99,0.2,335.98,2017-07,2.0,False,High,cheap
1069,Lise Alvarado,No Number,lise.alvarado@gmail.com,Hamburg,NY,Haro Shredder 20 Girls,Haro,Children Bicycles,Baldwin Bikes,Marcelene Boyer,4,2017-08-17,2017-08-19,2017-08-18,1,209.99,0.1,188.99,2017-08,1.0,True,Medium,cheap
1119,Oralia Farley,No Number,oralia.farley@hotmail.com,Upland,CA,Haro Shredder 20 Girls,Haro,Children Bicycles,Santa Cruz Bikes,Mireya Copeland,4,2017-09-10,2017-09-12,2017-09-13,2,209.99,0.1,377.98,2017-09,3.0,False,Medium,cheap
1120,Gustavo Gamble,No Number,gustavo.gamble@msn.com,Port Washington,NY,Haro Shredder 20 Girls,Haro,Children Bicycles,Baldwin Bikes,Venita Daniel,4,2017-09-10,2017-09-12,2017-09-13,1,209.99,0.07,195.29,2017-09,3.0,False,Medium,cheap
1138,Cristobal Hutchinson,No Number,cristobal.hutchinson@gmail.com,Lawndale,CA,Haro Shredder 20 Girls,Haro,Children Bicycles,Santa Cruz Bikes,Mireya Copeland,4,2017-09-21,2017-09-23,2017-09-22,1,209.99,0.1,188.99,2017-09,1.0,True,Medium,cheap
1179,Keturah Reid,(361) 394-2024,keturah.reid@yahoo.com,Corpus Christi,TX,Haro Shredder 20 Girls,Haro,Children Bicycles,Rowlett Bikes,Layla Terrell,4,2017-10-12,2017-10-15,2017-10-15,2,209.99,0.05,398.98,2017-10,3.0,True,Low,cheap
1211,Lizzette Stein,No Number,lizzette.stein@yahoo.com,Orchard Park,NY,Haro Shredder 20 Girls,Haro,Children Bicycles,Baldwin Bikes,Venita Daniel,4,2017-10-27,2017-10-28,2017-10-29,1,209.99,0.1,188.99,2017-10,2.0,False,Medium,cheap
1277,Danielle Bond,No Number,danielle.bond@msn.com,Patchogue,NY,Haro Shredder 20 Girls,Haro,Children Bicycles,Baldwin Bikes,Marcelene Boyer,4,2017-12-01,2017-12-04,2017-12-02,2,209.99,0.05,398.98,2017-12,1.0,True,Low,cheap
1285,Rubin Decker,(716) 950-9835,rubin.decker@gmail.com,Buffalo,NY,Haro Shredder 20 Girls,Haro,Children Bicycles,Baldwin Bikes,Venita Daniel,4,2017-12-04,2017-12-07,2017-12-07,1,209.99,0.1,188.99,2017-12,3.0,True,Medium,cheap
1320,Jessika Bray,No Number,jessika.bray@yahoo.com,San Pablo,CA,Haro Shredder 20 Girls,Haro,Children Bicycles,Santa Cruz Bikes,Genna Serrano,4,2017-12-28,2017-12-30,2017-12-29,1,209.99,0.05,199.49,2017-12,1.0,True,Low,cheap
1332,Erma Salinas,No Number,erma.salinas@gmail.com,Merrick,NY,Haro Shredder 20 Girls,Haro,Children Bicycles,Baldwin Bikes,Venita Daniel,4,2018-01-06,2018-01-07,2018-01-09,2,209.99,0.05,398.98,2018-01,3.0,False,Low,cheap
1403,Cassandra Nichols,No Number,cassandra.nichols@yahoo.com,Hicksville,NY,Haro Shredder 20 Girls,Haro,Children Bicycles,Baldwin Bikes,Venita Daniel,4,2018-02-21,2018-02-22,2018-02-22,2,209.99,0.1,377.98,2018-02,1.0,True,Medium,cheap
1425,Lavina Dejesus,No Number,lavina.dejesus@msn.com,Newburgh,NY,Haro Shredder 20 Girls,Haro,Children Bicycles,Baldwin Bikes,Marcelene Boyer,4,2018-03-07,2018-03-09,2018-03-09,1,209.99,0.07,195.29,2018-03,2.0,True,Medium,cheap
1543,Parker Prince,No Number,parker.prince@hotmail.com,Port Jefferson Station,NY,Haro Shredder 20 Girls,Haro,Children Bicycles,Baldwin Bikes,Marcelene Boyer,1,2018-04-16,2018-04-16,,1,209.99,0.2,167.99,2018-04,,False,High,cheap
1588,Deshawn Mendoza,No Number,deshawn.mendoza@yahoo.com,Monsey,NY,Haro Shredder 20 Girls,Haro,Children Bicycles,Baldwin Bikes,Marcelene Boyer,1,2018-04-26,2018-04-26,,2,209.99,0.07,390.58,2018-04,,False,Medium,cheap
714,Phillis Fowler,No Number,phillis.fowler@aol.com,Clifton Park,NY,Haro Shredder 20,Haro,Children Bicycles,Baldwin Bikes,Venita Daniel,4,2017-02-14,2017-02-17,2017-02-15,2,209.99,0.2,335.98,2017-02,1.0,True,High,cheap
718,Zelma Browning,No Number,zelma.browning@aol.com,Astoria,NY,Haro Shredder 20,Haro,Children Bicycles,Baldwin Bikes,Venita Daniel,4,2017-02-16,2017-02-17,2017-02-17,2,209.99,0.07,390.58,2017-02,1.0,True,Medium,cheap
773,Kenton Hughes,No Number,kenton.hughes@gmail.com,Canandaigua,NY,Haro Shredder 20,Haro,Children Bicycles,Baldwin Bikes,Marcelene Boyer,4,2017-03-11,2017-03-12,2017-03-12,1,209.99,0.1,188.99,2017-03,1.0,True,Medium,cheap
783,Jama Rodriquez,No Number,jama.rodriquez@msn.com,Upland,CA,Haro Shredder 20,Haro,Children Bicycles,Santa Cruz Bikes,Mireya Copeland,4,2017-03-16,2017-03-19,2017-03-17,1,209.99,0.2,167.99,2017-03,1.0,True,High,cheap
